GEOID,NAME,total_population,B17021_001M,below_poverty,B17021_002M,pct_below_poverty
81401,ZCTA5 81401,23410,754,3022,709,12.909013242204187
81403,ZCTA5 81403,11926,786,1119,504,9.382860976018783
81410,ZCTA5 81410,1557,316,211,122,13.55170199100835
81411,ZCTA5 81411,11,13,0,13,0
81413,ZCTA5 81413,5543,581,715,272,12.899152083709184
81415,ZCTA5 81415,1859,339,128,93,6.885422270037654
81416,ZCTA5 81416,13343,577,2137,509,16.015888480851384
81418,ZCTA5 81418,1699,309,349,281,20.541494997057093
81419,ZCTA5 81419,3223,436,375,132,11.635122556624262
81422,ZCTA5 81422,520,158,142,85,27.307692307692307
81423,ZCTA5 81423,1459,219,126,58,8.636052090472926
81424,ZCTA5 81424,1166,258,158,94,13.550600343053173
81425,ZCTA5 81425,5054,716,614,220,12.148793035219628
81426,ZCTA5 81426,144,72,17,20,11.805555555555555
81427,ZCTA5 81427,1251,267,21,17,1.6786570743405276
81428,ZCTA5 81428,3692,567,428,143,11.592632719393283
81429,ZCTA5 81429,115,72,10,18,8.695652173913043
81430,ZCTA5 81430,755,175,12,19,1.5894039735099337
81431,ZCTA5 81431,623,213,22,22,3.5313001605136436
81432,ZCTA5 81432,3144,272,213,95,6.7748091603053435
81433,ZCTA5 81433,626,128,116,98,18.53035143769968
81434,ZCTA5 81434,65,55,0,13,0
81435,ZCTA5 81435,5613,282,514,172,9.157313379654374
81501,ZCTA5 81501,21188,1067,3997,655,18.86445157636398
81503,ZCTA5 81503,16130,1295,2030,538,12.585244885306881
81504,ZCTA5 81504,31820,1509,3831,786,12.039597737272157
81505,ZCTA5 81505,11929,1170,876,320,7.343448738368681
81506,ZCTA5 81506,11549,886,953,270,8.251796692354317
81507,ZCTA5 81507,16086,1036,992,313,6.166853164242198
81520,ZCTA5 81520,13406,1404,2561,802,19.103386543338804
81521,ZCTA5 81521,16777,563,554,236,3.302139834296954
81522,ZCTA5 81522,24,41,0,13,0
81523,ZCTA5 81523,839,280,41,51,4.886769964243146
81524,ZCTA5 81524,2246,819,58,63,2.5823686553873553
81525,ZCTA5 81525,1136,418,137,133,12.059859154929578
81526,ZCTA5 81526,5315,533,632,288,11.890874882408278
81527,ZCTA5 81527,1332,294,14,7,1.0510510510510511
81601,ZCTA5 81601,15933,844,1303,501,8.17799535555137
81610,ZCTA5 81610,794,424,11,20,1.385390428211587
81611,ZCTA5 81611,9199,411,934,323,10.153277530166323
81612,ZCTA5 81612,50,88,0,13,0
81615,ZCTA5 81615,3048,28,0,13,0
81620,ZCTA5 81620,11085,830,952,477,8.588182228236356
81621,ZCTA5 81621,6266,795,380,197,6.064474944142994
81623,ZCTA5 81623,16081,1223,1823,669,11.336359679124433
81624,ZCTA5 81624,1470,314,355,188,24.149659863945576
81625,ZCTA5 81625,12138,410,1411,309,11.624649859943977
81630,ZCTA5 81630,1052,268,126,111,11.977186311787072
81631,ZCTA5 81631,8560,374,647,407,7.558411214953272
81632,ZCTA5 81632,10527,1024,1206,502,11.45625534340268
81633,ZCTA5 81633,0,13,0,13,NA
81635,ZCTA5 81635,7146,801,830,388,11.614889448642597
81637,ZCTA5 81637,10344,422,606,561,5.8584686774942
81638,ZCTA5 81638,94,62,28,36,29.78723404255319
81639,ZCTA5 81639,2605,352,156,95,5.9884836852207295
81640,ZCTA5 81640,132,74,50,44,37.878787878787875
81641,ZCTA5 81641,3526,333,337,155,9.557572319909244
81642,ZCTA5 81642,12,22,0,13,0
81643,ZCTA5 81643,957,459,0,13,0
81645,ZCTA5 81645,1024,318,67,53,6.54296875
81646,ZCTA5 81646,207,142,18,20,8.695652173913043
81647,ZCTA5 81647,7037,739,639,432,9.08057410828478
81648,ZCTA5 81648,2589,326,255,131,9.84936268829664
81649,ZCTA5 81649,283,102,18,22,6.36042402826855
81650,ZCTA5 81650,13568,785,1025,614,7.554540094339622
81652,ZCTA5 81652,6356,632,295,177,4.641283826305853
81653,ZCTA5 81653,0,13,0,13,NA
81654,ZCTA5 81654,1475,387,183,187,12.40677966101695
81655,ZCTA5 81655,231,220,42,58,18.181818181818183
81656,ZCTA5 81656,508,296,32,33,6.299212598425196
81657,ZCTA5 81657,4971,145,311,132,6.256286461476564
82001,ZCTA5 82001,37152,1407,3297,638,8.874354005167959
82005,ZCTA5 82005,0,13,0,13,NA
82007,ZCTA5 82007,21476,1372,3830,794,17.833861054200035
82009,ZCTA5 82009,35078,1611,1849,451,5.271110097497007
82050,ZCTA5 82050,292,272,18,19,6.164383561643835
82051,ZCTA5 82051,59,51,0,13,0
82052,ZCTA5 82052,86,72,13,20,15.11627906976744
82053,ZCTA5 82053,1566,458,194,166,12.388250319284802
82054,ZCTA5 82054,871,226,288,241,33.065442020665905
82055,ZCTA5 82055,364,187,39,61,10.714285714285714
82058,ZCTA5 82058,18,21,0,13,0
82059,ZCTA5 82059,279,148,24,35,8.60215053763441
82060,ZCTA5 82060,384,356,128,183,33.33333333333333
82061,ZCTA5 82061,0,13,0,13,NA
82063,ZCTA5 82063,58,51,0,13,0
82070,ZCTA5 82070,18944,896,3891,884,20.5394847972973
82072,ZCTA5 82072,14904,863,3300,568,22.14170692431562
82073,ZCTA5 82073,45,41,0,13,0
82081,ZCTA5 82081,30,50,0,13,0
82082,ZCTA5 82082,1675,526,127,112,7.5820895522388065
82083,ZCTA5 82083,326,152,70,49,21.472392638036812
82084,ZCTA5 82084,162,110,30,45,18.51851851851852
82190,ZCTA5 82190,739,116,176,99,23.81596752368065
82201,ZCTA5 82201,6510,358,668,336,10.261136712749616
82210,ZCTA5 82210,248,123,14,18,5.64516129032258
82212,ZCTA5 82212,741,256,73,62,9.851551956815115
82213,ZCTA5 82213,680,242,54,39,7.941176470588235
82214,ZCTA5 82214,871,255,116,105,13.318025258323765
82215,ZCTA5 82215,265,138,12,18,4.528301886792453
82217,ZCTA5 82217,42,45,37,45,88.09523809523809
82218,ZCTA5 82218,14,21,0,13,0
82219,ZCTA5 82219,55,37,0,13,0
82221,ZCTA5 82221,430,149,28,25,6.511627906976744
82222,ZCTA5 82222,146,95,26,32,17.80821917808219
82223,ZCTA5 82223,690,143,25,25,3.6231884057971016
82224,ZCTA5 82224,1,3,1,3,100
82225,ZCTA5 82225,1521,187,274,150,18.014464168310322
82227,ZCTA5 82227,320,133,78,82,24.375
82229,ZCTA5 82229,75,106,0,13,0
82240,ZCTA5 82240,8735,341,1209,318,13.840870062965083
82242,ZCTA5 82242,161,91,8,10,4.968944099378882
82243,ZCTA5 82243,332,162,21,34,6.325301204819277
82244,ZCTA5 82244,544,245,46,44,8.455882352941178
82301,ZCTA5 82301,7692,77,974,276,12.66250650026001
82310,ZCTA5 82310,0,13,0,13,NA
82321,ZCTA5 82321,694,174,27,23,3.890489913544669
82322,ZCTA5 82322,158,99,62,94,39.24050632911392
82323,ZCTA5 82323,302,133,122,85,40.397350993377486
82324,ZCTA5 82324,160,120,74,105,46.25
82325,ZCTA5 82325,793,222,126,88,15.889029003783103
82327,ZCTA5 82327,839,280,108,73,12.872467222884387
82329,ZCTA5 82329,336,85,77,50,22.916666666666664
82331,ZCTA5 82331,2429,370,196,143,8.069164265129682
82332,ZCTA5 82332,42,41,28,46,66.66666666666666
82334,ZCTA5 82334,551,246,5,8,0.9074410163339384
82335,ZCTA5 82335,0,13,0,13,NA
82336,ZCTA5 82336,206,144,43,58,20.87378640776699
82401,ZCTA5 82401,6890,171,497,150,7.213352685050799
82410,ZCTA5 82410,1736,327,252,195,14.516129032258066
82411,ZCTA5 82411,507,230,20,32,3.9447731755424065
82412,ZCTA5 82412,571,167,47,47,8.231173380035026
82414,ZCTA5 82414,16236,605,1003,337,6.1776299581177625
82420,ZCTA5 82420,930,280,94,82,10.10752688172043
82421,ZCTA5 82421,364,110,32,24,8.791208791208792
82422,ZCTA5 82422,58,85,0,13,0
82423,ZCTA5 82423,224,97,70,68,31.25
82426,ZCTA5 82426,3115,275,280,114,8.98876404494382
82428,ZCTA5 82428,122,107,62,72,50.81967213114754
82430,ZCTA5 82430,68,42,9,11,13.23529411764706
82431,ZCTA5 82431,3157,365,477,205,15.1092809629395
82432,ZCTA5 82432,280,104,8,13,2.857142857142857
82433,ZCTA5 82433,1071,279,78,66,7.282913165266107
82434,ZCTA5 82434,69,57,25,40,36.231884057971016
82435,ZCTA5 82435,11647,593,1370,452,11.762685670129647
82440,ZCTA5 82440,72,67,20,33,27.77777777777778
82441,ZCTA5 82441,175,101,16,23,9.142857142857142
82442,ZCTA5 82442,783,136,154,85,19.66794380587484
82443,ZCTA5 82443,4425,51,609,262,13.762711864406779
82450,ZCTA5 82450,161,240,0,13,0
82501,ZCTA5 82501,18408,467,2352,408,12.777053455019557
82510,ZCTA5 82510,1106,207,214,85,19.349005424954793
82512,ZCTA5 82512,290,101,76,67,26.20689655172414
82513,ZCTA5 82513,1596,241,137,86,8.583959899749374
82514,ZCTA5 82514,1257,171,416,115,33.09466984884646
82515,ZCTA5 82515,385,113,29,17,7.532467532467532
82516,ZCTA5 82516,311,98,80,57,25.723472668810288
82520,ZCTA5 82520,13001,530,1164,263,8.953157449426968
82523,ZCTA5 82523,989,174,154,87,15.57128412537917
82601,ZCTA5 82601,26185,1168,2845,554,10.864999045254917
82604,ZCTA5 82604,27114,1383,2247,532,8.287231688426642
82609,ZCTA5 82609,18636,1165,2132,808,11.440223223867783
82620,ZCTA5 82620,235,133,21,35,8.936170212765958
82630,ZCTA5 82630,0,13,0,13,NA
82633,ZCTA5 82633,9358,428,1185,405,12.662962171404146
82635,ZCTA5 82635,78,57,21,24,26.923076923076923
82636,ZCTA5 82636,3856,318,141,91,3.656639004149378
82637,ZCTA5 82637,4178,412,355,130,8.496888463379609
82638,ZCTA5 82638,116,155,0,13,0
82639,ZCTA5 82639,649,230,48,39,7.395993836671804
82640,ZCTA5 82640,142,123,0,13,0
82642,ZCTA5 82642,53,26,0,13,0
82643,ZCTA5 82643,218,76,21,16,9.63302752293578
82644,ZCTA5 82644,1878,366,192,108,10.223642172523961
82646,ZCTA5 82646,0,13,0,13,NA
82648,ZCTA5 82648,20,35,0,13,0
82649,ZCTA5 82649,1071,223,144,102,13.445378151260504
82701,ZCTA5 82701,4943,349,485,240,9.811855148695123
82710,ZCTA5 82710,394,316,7,11,1.7766497461928936
82711,ZCTA5 82711,11,18,0,13,0
82712,ZCTA5 82712,293,217,21,31,7.167235494880546
82714,ZCTA5 82714,179,165,22,26,12.290502793296088
82716,ZCTA5 82716,16904,1171,2325,746,13.754141031708473
82718,ZCTA5 82718,25603,1164,1370,419,5.3509354372534474
82720,ZCTA5 82720,952,348,87,88,9.138655462184873
82721,ZCTA5 82721,2963,425,115,79,3.8812014849814376
82723,ZCTA5 82723,118,107,0,13,0
82725,ZCTA5 82725,18,31,18,31,100
82727,ZCTA5 82727,1818,536,125,113,6.875687568756876
82729,ZCTA5 82729,2304,415,189,99,8.203125
82730,ZCTA5 82730,1346,257,179,145,13.298662704309065
82731,ZCTA5 82731,204,243,0,13,0
82732,ZCTA5 82732,1559,408,370,295,23.733162283515075
82801,ZCTA5 82801,24886,687,2704,604,10.865546893835893
82831,ZCTA5 82831,275,214,2,3,0.7272727272727273
82832,ZCTA5 82832,1319,575,94,118,7.12661106899166
82833,ZCTA5 82833,268,222,0,13,0
82834,ZCTA5 82834,7582,256,852,269,11.237140596148773
82835,ZCTA5 82835,376,213,43,49,11.436170212765957
82836,ZCTA5 82836,1134,285,10,9,0.8818342151675485
82837,ZCTA5 82837,32,28,12,20,37.5
82838,ZCTA5 82838,426,328,0,13,0
82839,ZCTA5 82839,1421,331,147,97,10.344827586206897
82842,ZCTA5 82842,749,406,0,13,0
82844,ZCTA5 82844,11,16,0,13,0
82845,ZCTA5 82845,100,99,0,13,0
82901,ZCTA5 82901,26959,431,4225,924,15.671946288808932
82922,ZCTA5 82922,260,150,0,13,0
82923,ZCTA5 82923,619,370,27,104,4.361873990306947
82925,ZCTA5 82925,373,251,10,17,2.680965147453083
82929,ZCTA5 82929,19,32,13,22,68.42105263157895
82930,ZCTA5 82930,14504,499,1006,293,6.9360176503033655
82932,ZCTA5 82932,911,297,20,20,2.1953896816684964
82933,ZCTA5 82933,769,342,244,332,31.729518855656696
82934,ZCTA5 82934,220,124,14,18,6.363636363636363
82935,ZCTA5 82935,12061,264,1123,473,9.311002404444075
82936,ZCTA5 82936,29,34,0,13,0
82937,ZCTA5 82937,3221,509,158,110,4.905308910276312
82938,ZCTA5 82938,325,226,9,16,2.769230769230769
82939,ZCTA5 82939,1296,337,117,129,9.027777777777777
82941,ZCTA5 82941,4558,570,408,163,8.951294427380429
82942,ZCTA5 82942,9,12,0,13,0
82943,ZCTA5 82943,96,94,0,13,0
82944,ZCTA5 82944,476,365,0,13,0
82945,ZCTA5 82945,236,130,28,37,11.864406779661017
83001,ZCTA5 83001,17376,636,930,367,5.352209944751381
83011,ZCTA5 83011,338,264,0,13,0
83012,ZCTA5 83012,94,155,0,13,0
83013,ZCTA5 83013,425,257,17,34,4
83014,ZCTA5 83014,2782,526,405,271,14.557872034507549
83025,ZCTA5 83025,999,474,104,121,10.41041041041041
83101,ZCTA5 83101,3527,528,517,215,14.658349872412815
83110,ZCTA5 83110,5133,703,337,139,6.565361387103058
83111,ZCTA5 83111,307,188,0,13,0
83112,ZCTA5 83112,956,500,0,13,0
83113,ZCTA5 83113,2667,451,286,191,10.723659542557181
83114,ZCTA5 83114,705,198,38,46,5.390070921985815
83115,ZCTA5 83115,269,178,0,13,0
83116,ZCTA5 83116,603,170,37,28,6.135986733001658
83118,ZCTA5 83118,367,214,56,67,15.258855585831062
83119,ZCTA5 83119,34,51,34,51,100
83120,ZCTA5 83120,289,163,0,13,0
83121,ZCTA5 83121,0,13,0,13,NA
83122,ZCTA5 83122,962,632,0,13,0
83123,ZCTA5 83123,594,261,35,34,5.892255892255893
83124,ZCTA5 83124,125,47,0,13,0
83126,ZCTA5 83126,798,458,119,179,14.912280701754385
83127,ZCTA5 83127,3726,523,106,87,2.844873859366613
83128,ZCTA5 83128,1973,479,139,108,7.045108971109985
83201,ZCTA5 83201,38197,1462,4842,812,12.676388198026023
83202,ZCTA5 83202,23439,915,2660,814,11.348607022483895
83203,ZCTA5 83203,20,26,6,11,30
83204,ZCTA5 83204,17454,1074,2693,547,15.429127993583133
83209,ZCTA5 83209,352,216,100,73,28.40909090909091
83210,ZCTA5 83210,3657,540,348,180,9.515996718621821
83211,ZCTA5 83211,6471,318,392,241,6.057796322052233
83212,ZCTA5 83212,456,211,121,125,26.535087719298247
83213,ZCTA5 83213,1303,190,439,177,33.691481197237145
83214,ZCTA5 83214,631,164,56,36,8.874801901743265
83215,ZCTA5 83215,14,14,2,3,14.285714285714285
83217,ZCTA5 83217,871,184,20,18,2.2962112514351323
83218,ZCTA5 83218,520,221,18,17,3.4615384615384617
83220,ZCTA5 83220,80,39,0,12,0
83221,ZCTA5 83221,28623,908,3602,984,12.584285364916326
83223,ZCTA5 83223,257,102,4,7,1.556420233463035
83226,ZCTA5 83226,2133,350,174,98,8.157524613220815
83227,ZCTA5 83227,115,70,6,18,5.217391304347826
83228,ZCTA5 83228,1116,258,23,16,2.0609318996415773
83232,ZCTA5 83232,566,183,6,8,1.0600706713780919
83233,ZCTA5 83233,172,118,0,12,0
83234,ZCTA5 83234,1630,310,226,105,13.865030674846626
83235,ZCTA5 83235,78,99,6,12,7.6923076923076925
83236,ZCTA5 83236,1917,311,82,41,4.277516953573292
83237,ZCTA5 83237,1373,372,60,46,4.369992716678805
83238,ZCTA5 83238,118,61,12,17,10.16949152542373
83239,ZCTA5 83239,804,170,64,54,7.960199004975125
83241,ZCTA5 83241,2385,254,112,72,4.69601677148847
83243,ZCTA5 83243,19,23,4,6,21.052631578947366
83244,ZCTA5 83244,463,170,22,22,4.751619870410368
83245,ZCTA5 83245,2539,526,45,38,1.7723513194170932
83246,ZCTA5 83246,840,300,72,47,8.571428571428571
83250,ZCTA5 83250,1936,393,90,69,4.648760330578512
83251,ZCTA5 83251,1308,273,192,98,14.678899082568808
83252,ZCTA5 83252,4606,32,545,172,11.832392531480677
83253,ZCTA5 83253,98,91,0,12,0
83254,ZCTA5 83254,3716,189,425,154,11.437029063509149
83255,ZCTA5 83255,1147,202,108,68,9.415867480383609
83261,ZCTA5 83261,634,177,79,85,12.46056782334385
83262,ZCTA5 83262,989,281,14,17,1.4155712841253791
83263,ZCTA5 83263,9738,501,1044,310,10.720887245841034
83271,ZCTA5 83271,368,127,64,72,17.391304347826086
83272,ZCTA5 83272,263,129,15,26,5.7034220532319395
83274,ZCTA5 83274,11254,689,901,441,8.006042296072508
83276,ZCTA5 83276,3913,223,429,164,10.96345514950166
83277,ZCTA5 83277,169,108,10,10,5.9171597633136095
83278,ZCTA5 83278,443,264,123,53,27.765237020316025
83281,ZCTA5 83281,171,123,0,12,0
83283,ZCTA5 83283,217,132,59,79,27.188940092165897
83285,ZCTA5 83285,69,67,7,11,10.144927536231885
83286,ZCTA5 83286,1545,310,26,19,1.6828478964401297
83287,ZCTA5 83287,256,83,13,18,5.078125
83301,ZCTA5 83301,60795,747,6420,1067,10.560078953861337
83302,ZCTA5 83302,259,267,0,12,0
83311,ZCTA5 83311,628,312,23,25,3.662420382165605
83312,ZCTA5 83312,152,113,18,29,11.842105263157894
83313,ZCTA5 83313,3996,396,273,115,6.831831831831832
83314,ZCTA5 83314,728,220,108,64,14.835164835164836
83316,ZCTA5 83316,9939,775,900,317,9.055236945366737
83318,ZCTA5 83318,18943,587,2080,510,10.980309349099931
83320,ZCTA5 83320,1551,531,77,71,4.964539007092199
83321,ZCTA5 83321,419,145,40,32,9.54653937947494
83322,ZCTA5 83322,60,44,0,12,0
83323,ZCTA5 83323,1853,451,91,83,4.910955207771182
83324,ZCTA5 83324,771,210,47,30,6.09597924773022
83325,ZCTA5 83325,712,202,65,52,9.129213483146067
83327,ZCTA5 83327,1047,173,61,52,5.826170009551098
83328,ZCTA5 83328,6459,611,513,257,7.942405945192754
83330,ZCTA5 83330,6985,634,1405,522,20.114531138153186
83332,ZCTA5 83332,2604,455,254,102,9.754224270353303
83333,ZCTA5 83333,12037,551,777,516,6.455096784913185
83334,ZCTA5 83334,2414,385,565,281,23.405136702568353
83335,ZCTA5 83335,2288,305,438,188,19.143356643356643
83336,ZCTA5 83336,5968,533,692,502,11.595174262734584
83337,ZCTA5 83337,13,12,9,13,69.23076923076923
83338,ZCTA5 83338,21642,377,2942,756,13.593937713704834
83340,ZCTA5 83340,5365,539,593,380,11.053122087604846
83341,ZCTA5 83341,9386,683,1178,563,12.550607287449392
83342,ZCTA5 83342,1584,446,206,240,13.005050505050505
83344,ZCTA5 83344,1282,308,139,97,10.842433697347893
83346,ZCTA5 83346,1346,282,142,102,10.549777117384844
83347,ZCTA5 83347,3253,383,184,114,5.656317245619428
83348,ZCTA5 83348,88,94,10,17,11.363636363636363
83349,ZCTA5 83349,1306,189,168,69,12.863705972434916
83350,ZCTA5 83350,12848,638,2356,532,18.337484433374847
83352,ZCTA5 83352,3077,273,279,88,9.067273318167047
83353,ZCTA5 83353,1374,371,91,83,6.622998544395925
83354,ZCTA5 83354,9,15,0,12,0
83355,ZCTA5 83355,5440,462,591,300,10.863970588235293
83401,ZCTA5 83401,46638,1667,4653,906,9.976842917792359
83402,ZCTA5 83402,29306,1345,3690,819,12.591278236538592
83404,ZCTA5 83404,25592,1232,2219,623,8.670678336980306
83406,ZCTA5 83406,19751,1035,1056,465,5.3465647308997015
83414,ZCTA5 83414,693,300,38,60,5.483405483405483
83420,ZCTA5 83420,2573,476,94,61,3.653322969296541
83421,ZCTA5 83421,346,208,0,12,0
83422,ZCTA5 83422,3773,444,302,226,8.004240657301882
83423,ZCTA5 83423,663,149,83,43,12.518853695324283
83424,ZCTA5 83424,75,85,0,12,0
83425,ZCTA5 83425,634,302,115,104,18.138801261829656
83427,ZCTA5 83427,2819,92,195,125,6.917346576800283
83428,ZCTA5 83428,589,261,33,25,5.602716468590832
83429,ZCTA5 83429,742,204,49,37,6.60377358490566
83431,ZCTA5 83431,1066,301,135,85,12.664165103189493
83433,ZCTA5 83433,34,23,0,12,0
83434,ZCTA5 83434,1754,407,123,67,7.01254275940707
83435,ZCTA5 83435,431,130,48,40,11.1368909512761
83436,ZCTA5 83436,839,315,134,192,15.971394517282478
83438,ZCTA5 83438,349,284,26,35,7.4498567335243555
83440,ZCTA5 83440,41189,769,11455,1356,27.810823278059676
83442,ZCTA5 83442,24691,778,2247,902,9.100481956988377
83443,ZCTA5 83443,1227,393,104,98,8.475957620211899
83444,ZCTA5 83444,1267,254,103,61,8.12943962115233
83445,ZCTA5 83445,7016,363,1005,317,14.324401368301027
83446,ZCTA5 83446,33,21,4,5,12.121212121212121
83448,ZCTA5 83448,3074,576,277,123,9.011060507482108
83449,ZCTA5 83449,253,124,37,35,14.624505928853754
83450,ZCTA5 83450,1239,253,88,52,7.1025020177562554
83451,ZCTA5 83451,902,205,78,61,8.647450110864744
83452,ZCTA5 83452,2150,450,376,241,17.488372093023255
83454,ZCTA5 83454,386,200,45,73,11.658031088082902
83455,ZCTA5 83455,6077,529,458,236,7.536613460589106
83460,ZCTA5 83460,0,12,0,12,NA
83462,ZCTA5 83462,387,167,18,28,4.651162790697675
83463,ZCTA5 83463,78,54,9,14,11.538461538461538
83464,ZCTA5 83464,288,108,61,32,21.180555555555554
83465,ZCTA5 83465,78,44,28,37,35.8974358974359
83466,ZCTA5 83466,83,64,10,10,12.048192771084338
83467,ZCTA5 83467,6794,285,786,224,11.569031498380925
83468,ZCTA5 83468,191,110,18,23,9.424083769633508
83469,ZCTA5 83469,36,24,11,2,30.555555555555557
83501,ZCTA5 83501,36091,422,4635,787,12.842536920561912
83520,ZCTA5 83520,180,85,60,56,33.33333333333333
83522,ZCTA5 83522,2159,364,276,154,12.783696155627606
83523,ZCTA5 83523,777,84,109,51,14.028314028314028
83524,ZCTA5 83524,924,154,164,79,17.74891774891775
83525,ZCTA5 83525,372,214,34,37,9.13978494623656
83526,ZCTA5 83526,285,84,17,17,5.964912280701754
83530,ZCTA5 83530,6153,497,673,279,10.93775394116691
83533,ZCTA5 83533,182,95,0,12,0
83535,ZCTA5 83535,1028,171,59,31,5.739299610894942
83536,ZCTA5 83536,4193,347,497,117,11.853088480801336
83537,ZCTA5 83537,975,176,88,61,9.025641025641026
83539,ZCTA5 83539,2324,363,247,73,10.628227194492254
83540,ZCTA5 83540,2066,262,366,119,17.71539206195547
83541,ZCTA5 83541,1059,131,142,61,13.408876298394713
83542,ZCTA5 83542,102,58,14,14,13.725490196078432
83543,ZCTA5 83543,711,89,99,41,13.924050632911392
83544,ZCTA5 83544,5697,278,580,136,10.180796910654731
83545,ZCTA5 83545,440,96,93,50,21.136363636363637
83546,ZCTA5 83546,524,148,58,47,11.068702290076336
83547,ZCTA5 83547,322,144,36,25,11.180124223602485
83548,ZCTA5 83548,159,55,54,42,33.9622641509434
83549,ZCTA5 83549,630,125,98,66,15.555555555555555
83552,ZCTA5 83552,849,174,97,54,11.42520612485277
83553,ZCTA5 83553,1045,193,196,99,18.75598086124402
83554,ZCTA5 83554,343,109,29,20,8.454810495626822
83555,ZCTA5 83555,487,64,115,28,23.613963039014372
83602,ZCTA5 83602,0,12,0,12,NA
83604,ZCTA5 83604,592,273,143,198,24.155405405405407
83605,ZCTA5 83605,39586,2009,5734,1115,14.484918910726014
83607,ZCTA5 83607,33618,1946,3292,927,9.79237313344042
83610,ZCTA5 83610,1032,236,113,69,10.949612403100776
83611,ZCTA5 83611,2935,591,353,287,12.02725724020443
83612,ZCTA5 83612,2146,241,301,131,14.02609506057782
83615,ZCTA5 83615,1460,559,304,273,20.82191780821918
83616,ZCTA5 83616,34615,585,2756,861,7.961866242958256
83617,ZCTA5 83617,16771,762,1924,571,11.47218412736271
83619,ZCTA5 83619,8404,435,603,240,7.175154688243693
83622,ZCTA5 83622,2123,242,155,67,7.30098916627414
83623,ZCTA5 83623,1522,287,347,127,22.798948751642577
83624,ZCTA5 83624,1430,295,144,73,10.06993006993007
83626,ZCTA5 83626,1752,358,150,91,8.561643835616438
83627,ZCTA5 83627,426,168,74,59,17.370892018779344
83628,ZCTA5 83628,4775,335,640,205,13.403141361256546
83629,ZCTA5 83629,1829,378,156,62,8.529250956806997
83631,ZCTA5 83631,1737,379,58,48,3.3390903857225105
83632,ZCTA5 83632,473,143,69,54,14.587737843551796
83633,ZCTA5 83633,604,203,132,106,21.85430463576159
83634,ZCTA5 83634,30036,1103,2068,700,6.88507124783593
83636,ZCTA5 83636,566,557,8,16,1.4134275618374559
83637,ZCTA5 83637,250,97,61,63,24.4
83638,ZCTA5 83638,7417,576,1043,419,14.062289335310773
83639,ZCTA5 83639,3239,353,308,191,9.509107749305342
83641,ZCTA5 83641,3986,602,374,212,9.382839939789262
